question_id,subject,topic,difficulty_level,question_text,option_a,option_b,option_c,option_d,correct_option,expected_time_sec
Q01808,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Limited,Plentiful,Scarce,C,40
Q01809,English,Grammar,2,Choose the correct sentence.,She had complete the task,She have completed the task,She has completed the task,She completed the task,C,25
Q01810,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',is,He,No error,senior to,C,90
Q01811,English,Vocabulary,4,Choose the antonym of 'Expand'.,Reduce,Widen,Grow,Increase,A,60
Q01812,English,Vocabulary,4,Choose the antonym of 'Expand'.,Reduce,Widen,Increase,Grow,A,60
Q01813,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',is,senior to,He,No error,D,90
Q01814,English,Grammar,1,Choose the correct sentence.,She have completed the task,She has completed the task,She completed the task,She had complete the task,B,25
Q01815,English,Grammar,1,Choose the correct sentence.,She has completed the task,She had complete the task,She have completed the task,She completed the task,A,25
Q01816,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Limited,Plentiful,Scarce,C,40
Q01817,English,Grammar,2,Choose the correct sentence.,She has completed the task,She completed the task,She had complete the task,She have completed the task,A,25
Q01818,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',senior to,He,No error,is,C,90
Q01819,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Limited,Plentiful,Scarce,Rare,B,40
Q01820,English,Grammar,2,Choose the correct sentence.,She has completed the task,She completed the task,She have completed the task,She had complete the task,A,25
Q01821,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',He,No error,is,senior to,B,90
Q01822,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',He,is,senior to,No error,D,90
Q01823,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',senior to,is,No error,He,C,90
Q01824,English,Grammar,2,Choose the correct sentence.,She completed the task,She had complete the task,She have completed the task,She has completed the task,D,25
Q01825,English,Grammar,2,Choose the correct sentence.,She completed the task,She had complete the task,She has completed the task,She have completed the task,C,25
Q01826,English,Grammar,1,Choose the correct sentence.,She has completed the task,She have completed the task,She completed the task,She had complete the task,A,25
Q01827,English,Grammar,2,Choose the correct sentence.,She have completed the task,She had complete the task,She completed the task,She has completed the task,D,25
Q01828,English,Vocabulary,4,Choose the antonym of 'Expand'.,Reduce,Grow,Widen,Increase,A,60
Q01829,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Limited,Plentiful,Rare,Scarce,B,40
Q01830,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',is,No error,He,senior to,B,90
Q01831,English,Vocabulary,4,Choose the antonym of 'Expand'.,Reduce,Increase,Grow,Widen,A,60
Q01832,English,Grammar,1,Choose the correct sentence.,She had complete the task,She have completed the task,She has completed the task,She completed the task,C,25
Q01833,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Plentiful,Limited,Scarce,Rare,A,40
Q01834,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Scarce,Limited,Rare,Plentiful,D,40
Q01835,English,Grammar,2,Choose the correct sentence.,She had complete the task,She completed the task,She has completed the task,She have completed the task,C,25
Q01836,English,Vocabulary,4,Choose the antonym of 'Expand'.,Reduce,Widen,Grow,Increase,A,60
Q01837,English,Grammar,1,Choose the correct sentence.,She completed the task,She has completed the task,She had complete the task,She have completed the task,B,25
Q01838,English,Grammar,1,Choose the correct sentence.,She completed the task,She had complete the task,She has completed the task,She have completed the task,C,25
Q01839,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',He,senior to,is,No error,D,90
Q01840,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Limited,Rare,Scarce,Plentiful,D,40
Q01841,English,Grammar,1,Choose the correct sentence.,She completed the task,She had complete the task,She has completed the task,She have completed the task,C,25
Q01842,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Scarce,Limited,Rare,Plentiful,D,40
Q01843,English,Grammar,2,Choose the correct sentence.,She completed the task,She has completed the task,She have completed the task,She had complete the task,B,25
Q01844,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',No error,senior to,is,He,A,90
Q01845,English,Grammar,2,Choose the correct sentence.,She had complete the task,She completed the task,She have completed the task,She has completed the task,D,25
Q01846,English,Vocabulary,4,Choose the antonym of 'Expand'.,Grow,Reduce,Widen,Increase,B,60
Q01847,English,Grammar,2,Choose the correct sentence.,She has completed the task,She have completed the task,She had complete the task,She completed the task,A,25
Q01848,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',He,No error,is,senior to,B,90
Q01849,English,Grammar,2,Choose the correct sentence.,She has completed the task,She completed the task,She had complete the task,She have completed the task,A,25
Q01850,English,Grammar,2,Choose the correct sentence.,She had complete the task,She have completed the task,She completed the task,She has completed the task,D,25
Q01851,English,Vocabulary,4,Choose the antonym of 'Expand'.,Widen,Increase,Reduce,Grow,C,60
Q01852,English,Grammar,1,Choose the correct sentence.,She completed the task,She have completed the task,She has completed the task,She had complete the task,C,25
Q01853,English,Vocabulary,4,Choose the antonym of 'Expand'.,Grow,Widen,Reduce,Increase,C,60
Q01854,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',senior to,He,No error,is,C,90
Q01855,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',senior to,is,He,No error,D,90
Q01856,English,Grammar,1,Choose the correct sentence.,She has completed the task,She had complete the task,She completed the task,She have completed the task,A,25
Q01857,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Limited,Scarce,Plentiful,D,40
Q01858,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',is,He,No error,senior to,C,90
Q01859,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Limited,Rare,Plentiful,Scarce,C,40
Q01860,English,Vocabulary,4,Choose the antonym of 'Expand'.,Widen,Reduce,Increase,Grow,B,60
Q01861,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',senior to,is,No error,He,C,90
Q01862,English,Vocabulary,4,Choose the antonym of 'Expand'.,Grow,Increase,Reduce,Widen,C,60
Q01863,English,Grammar,2,Choose the correct sentence.,She completed the task,She had complete the task,She has completed the task,She have completed the task,C,25
Q01864,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',senior to,No error,is,He,B,90
Q01865,English,Grammar,1,Choose the correct sentence.,She has completed the task,She have completed the task,She completed the task,She had complete the task,A,25
Q01866,English,Grammar,2,Choose the correct sentence.,She have completed the task,She had complete the task,She has completed the task,She completed the task,C,25
Q01867,English,Grammar,2,Choose the correct sentence.,She had complete the task,She have completed the task,She completed the task,She has completed the task,D,25
Q01868,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',He,is,No error,senior to,C,90
Q01869,English,Grammar,2,Choose the correct sentence.,She have completed the task,She completed the task,She has completed the task,She had complete the task,C,25
Q01870,English,Vocabulary,4,Choose the antonym of 'Expand'.,Grow,Increase,Widen,Reduce,D,60
Q01871,English,Grammar,1,Choose the correct sentence.,She has completed the task,She had complete the task,She have completed the task,She completed the task,A,25
Q01872,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Limited,Scarce,Rare,Plentiful,D,40
Q01873,English,Vocabulary,4,Choose the antonym of 'Expand'.,Reduce,Increase,Grow,Widen,A,60
Q01874,English,Grammar,1,Choose the correct sentence.,She completed the task,She had complete the task,She has completed the task,She have completed the task,C,25
Q01875,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Plentiful,Rare,Limited,Scarce,A,40
Q01876,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Scarce,Limited,Plentiful,D,40
Q01877,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',is,senior to,No error,He,C,90
Q01878,English,Grammar,1,Choose the correct sentence.,She completed the task,She have completed the task,She had complete the task,She has completed the task,D,25
Q01879,English,Grammar,2,Choose the correct sentence.,She completed the task,She has completed the task,She have completed the task,She had complete the task,B,25
Q01880,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Limited,Scarce,Plentiful,Rare,C,40
Q01881,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Limited,Rare,Scarce,Plentiful,D,40
Q01882,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Scarce,Plentiful,Limited,Rare,B,40
Q01883,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Scarce,Rare,Limited,Plentiful,D,40
Q01884,English,Grammar,1,Choose the correct sentence.,She has completed the task,She have completed the task,She had complete the task,She completed the task,A,25
Q01885,English,Grammar,1,Choose the correct sentence.,She have completed the task,She completed the task,She had complete the task,She has completed the task,D,25
Q01886,English,Grammar,2,Choose the correct sentence.,She have completed the task,She completed the task,She had complete the task,She has completed the task,D,25
Q01887,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Plentiful,Scarce,Limited,B,40
Q01888,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Scarce,Limited,Plentiful,D,40
Q01889,English,Vocabulary,4,Choose the antonym of 'Expand'.,Increase,Grow,Widen,Reduce,D,60
Q01890,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Plentiful,Scarce,Limited,B,40
Q01891,English,Grammar,1,Choose the correct sentence.,She has completed the task,She have completed the task,She completed the task,She had complete the task,A,25
Q01892,English,Grammar,2,Choose the correct sentence.,She has completed the task,She have completed the task,She completed the task,She had complete the task,A,25
Q01893,English,Grammar,1,Choose the correct sentence.,She had complete the task,She has completed the task,She have completed the task,She completed the task,B,25
Q01894,English,Vocabulary,4,Choose the antonym of 'Expand'.,Grow,Reduce,Widen,Increase,B,60
Q01895,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Plentiful,Scarce,Rare,Limited,A,40
Q01896,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Limited,Plentiful,Scarce,Rare,B,40
Q01897,English,Grammar,1,Choose the correct sentence.,She completed the task,She have completed the task,She had complete the task,She has completed the task,D,25
Q01898,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Plentiful,Limited,Scarce,B,40
Q01899,English,Grammar,1,Choose the correct sentence.,She had complete the task,She completed the task,She have completed the task,She has completed the task,D,25
Q01900,English,Vocabulary,3,Choose the synonym of 'Abundant'.,Rare,Plentiful,Scarce,Limited,B,40
Q01901,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',He,No error,senior to,is,B,90
Q01902,English,Grammar,1,Choose the correct sentence.,She had complete the task,She completed the task,She has completed the task,She have completed the task,C,25
Q01903,English,Grammar,1,Choose the correct sentence.,She has completed the task,She completed the task,She had complete the task,She have completed the task,A,25
Q01904,English,Error Spotting,5,Identify the error in the sentence: 'He is senior to me.',No error,He,is,senior to,A,90
